8f6e5db392dea98a6deb1de48e4d0abad621ed34701ec84bb30d4634ad6b22c4, "7580ea6d47fba8ab59eed809201b2ce9b825119b82ce9802ebd5cb6e457ecb43", 01/01/07, 1
71e0b069462b516f87f54ad5fda39d779bd95006318334730602730612da88ec, "7d54e2e48647f52578853029fa58b004a518fb7fe8864eb87766ee7818210a0a", 01/01/11, 1
b5a8243468589f4cf31a342596bb0f68434a06a92df67b2619bb7677ae1ecfb8, "8e8c7e0d3417902074ea85ab89d6c1b23bcea991e450a4cd58cc790bbe3771c6", 01/01/13, 2
8083a46f2eaff271a4a9b82958b54a268a78d441bfc9da392fc4afee5a277938, "ff359b568fd2adae56749916d7cadf5eb32df5940afa70c284932fd5ef394ce3", 01/01/14, 1
dc88304480e4a5d1ce3d971fc310dc7018d72f6f13720b656b44a7565183657e, "2ec6593cf8395b3fc01fa9ddecde221e10f1e78ca239712f16033c2c9c29f4cf", 01/02/00, 2
d672da15a4c4b9468a42f2a7b32f7e2f19e9612036917dadc6bc58cd728d0ec7, "6f62b859f30f02571fb79e13cb09f9e7a82bffacf1d2a1a97083a3143e424376", 01/02/01, 1
80f796ed316b1f3455a6955973a5e18aece2c2824f23b734a9c05a5046c32b35, "1c8ed47471a482ab538eca4cf1370120838d89235def3d0a5ca177532eb04997", 01/02/03, 1
492965b6f494538717bddda42672f8fabcc6bcfa1b622d7ff9fd285734a4af59, "c8ab1a8c65f181095714dca532326672e84615f2c7d4e9004e1a07e03ff7200e", 01/02/13, 3
59b5fbc13c84827f4de0697391bf031ff660d7e89a8e51a4028addfc72fa2f34, "c8ab1a8c65f181095714dca532326672e84615f2c7d4e9004e1a07e03ff7200e", 01/02/16, 5
5ce3605f65312dd664ee9881747ad0bbd5b88e669450bc677da6317447449bce, "0c6d361e489bd378e276d8e3856421835eaad692726e93ce73f1d7bd97fbf215", 01/02/16, 1
0ffd73fe8fcccf7ecbd66e3144ede0ade7c26d892b9c5632260cdf10bee6c506, "bf38d905c6d4a72914ed940cdf6862479571fcef9d02d67b6182d26c0db63c8c", 01/03/09, 4
483a8f6274dd74cf9d64413cc86548f6aa729372f3d08f0d204a9017fa2cb364, "bf38d905c6d4a72914ed940cdf6862479571fcef9d02d67b6182d26c0db63c8c", 01/03/11, 5
