8480d033d7cf5f2d5ed0d1b458477aa3341d85b79c878568f3c0254f7f666cdf, "eff6e4c937b69b186c44c6070d3f3ce55e7f380055344439c3c1d9bd41afcd07", 01/01/02, 4
6c8f89d295f6ed75c88b4309d1b67190f87825d966581d135c17369b1acd9cdb, "72f10e8ffa72e77df77e87af6097781cb486824cfa7958b4c6f1e180a794889d", 01/01/02, 5
674480f760e61da29172ceabe57185dac12ea500d12141ea04a884ef08e687cd, "13864e6068a66d2816118dc78457f2d02bd7fba3f1b7fb46683edbd4d29133c5", 01/01/02, 1
e29149f41f0872c945a39b06db31a5fb8617e00d1f712c9ff2f5a66c1330dcd7, "96d97e08ec8341f89da7813c9a1746bd48aedf0d7bddaba27b8ae0a132a339bc", 01/01/03, 2
1f606024ec228079d05e076f4da0b90126422802b461a27ea5189d5c7fb6139e, "6bc9611f54ed7a9581c975a1b8375654cd64e04db96a1a3114c67fb7302f030e", 01/01/04, 3
b7944f0b348a6a4fbac16cf2463df94b6364f6ee6646d317368fb197cec5ddc3, "3354f1b9a8e22a51ba877f7f8f6c56c0731fb448b26604161853f9fd1a18479b", 01/01/04, 1
5247b2d588a6cd60af0c5614f1ae2378d317231b021fcf2d8d3ead829130c2cd, "905a4facd9d967ef90c653a8aeca5d91f3b8652d9a75a370474f174e74b4bf06", 01/01/04, 2
c55008dde15cb0637d462e1d714bd79b3357b3d9aa3600dc4d7c6751c6bced61, "1803606d85d689c2ee518313610e35fef51c54ddefcd1e9255647c827c66ff82", 01/01/05, 4
668a770bfd443ffa5cc0642634f6523921dcac5cb7beef23c00a225d1b9c91b5, "a863b1e2a6d8a9e551a6351888e94a58c7e6830c1fa6843d9f933487dff69d55", 01/01/05, 1
a37095894f6b21703957c9db2088ef53e76a2e66471bec9b83ae4f13e1b0f4b7, "4beb309d8eba078c113f04e7b218e4fe01e23bd2a5e2c6701cf280c314edb9b0", 01/01/05, 5
cf3cf9a75fb814eaa842ec8af1a3d604699d8cfad02b946ac576ce2fd5ed43b4, "b5e18907133455c97cd7e5525a9571e0a5235e5c9516360fb4168d47261a3980", 01/01/06, 1
